SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM01453,MACHIAS BULK PLANT,,OLD COUNTY ROAD & ROUTE 1,MACHIAS,WASHINGTON,VRAP,4.22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/8/2014,44.72338123,-67.44265996,-67.44265995999996,44.72338123000003
REM01463,HEAD OF FALLS PROPERTIES,,FRONT STREET,WATERVILLE,KENNEBEC,VRAP,12.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),8/8/2004,44.55140631,-69.62747475,-69.62747474999998,44.55140631000006
REM01469,DIAMOND MILL,,MILL ROAD,PERU,OXFORD,VRAP,15,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/27/2007,44.52647253,-70.45748817,-70.45748816999998,44.526472530000035
REM01480,GULF REFINING CO.,"THOMAS NEIGHBORHOOD, MURPHY MYSTERY SPILL",14 FRANKLIN ROAD,HANCOCK,HANCOCK,UNCONTROLLED SITES,1.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/16/2018,44.5389536,-68.31927054,-68.31927053999993,44.53895360000007
REM00066,CANAAN MUNICIPAL LANDFILL,,BROWNS CORNER ROAD,CANAAN,SOMERSET,LANDFILL CLOSURE,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1981,44.83205301,-69.60103945,-69.60103944999997,44.83205301000004
REM01502,SKOWHEGAN MUNICIPAL LANDFILL,,STEWARD HILL ROAD,SKOWHEGAN,SOMERSET,LANDFILL CLOSURE,8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1997,44.79702648,-69.71763413,-69.71763412999996,44.797026480000056
REM01509,LINCOLN PULP AND PAPER CO.,,50 KATAHDIN AVENUE,LINCOLN,PENOBSCOT,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/29/2004,45.36926085,-68.51126852,-68.51126851999999,45.369260850000046
REM01510,ROWANTREES POTTERY,,ROUTE 177 (UNION STREET) OR 84 UNION STREET,BLUE HILL,HANCOCK,VRAP,4.9,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/12/2017,44.41305105,-68.59251979,-68.59251978999998,44.413051050000036
REM01511,GRANTS TRAILER SALES,,440 & 536 STILLWATER AVE,BANGOR,PENOBSCOT,VRAP,28.4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2005,44.82763375,-68.75833976,-68.75833975999996,44.827633750000075
REM01514,INDUSTRIAL SERVICES,W.H SHURTLEFF,162 PARKWAY SOUTH,BREWER,PENOBSCOT,VRAP,16,TRUE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,7/8/2020,44.77986255,-68.7629359,-68.76293589999995,44.779862550000075
REM00741,LILY-TULIP,WAREHOUSE COMPLEX,245 NORTH MAIN STREET,OLD TOWN,PENOBSCOT,UNCONTROLLED SITES,3,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/3/2019,44.938436,-68.647347,-68.64734699999997,44.93843600000008
REM00560,OLD HOWLAND TANNERY,,OLD COUNTY ROAD,HOWLAND,PENOBSCOT,BROWNFIELDS,25,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/22/2014,45.23678568,-68.65641204,-68.65641203999996,45.236785680000025
REM01517,SOUTH ARM CAMPGROUND,,SOUTH ARM ROAD,TOWNSHIP C,OXFORD,VRAP,45,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/30/2020,44.753053,-70.844632,-70.84463199999993,44.75305300000008
REM01496,OVER THE HORIZON BACKSCATTER EAST MOSCOW,,,MOSCOW,SOMERSET,FEDERAL FACILITIES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/31/1949,45.1617636,-69.85255645,-69.85255644999995,45.16176360000003
REM01524,D.C. MORTON & SONS,,2775 MAIN STREET,RANGELEY,FRANKLIN,VRAP,1.8,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/12/2020,44.967219,-70.655174,-70.65517399999999,44.96721900000006
REM01495,CARIBOU COMMUNICATIONS SITE,NIKE L0 58 CONTROL,RTE 1,CARIBOU,AROOSTOOK,FEDERAL FACILITIES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/21/2008,46.887082,-67.971243,-67.97124299999996,46.88708200000008
REM01495,CARIBOU COMMUNICATIONS SITE,NIKE L0 58 CONTROL,RTE 1,CARIBOU,AROOSTOOK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/21/2008,46.887082,-67.971243,-67.97124299999996,46.88708200000008
REM01519,NEW FRANKLIN LAUNDRY,BANGOR STEAM LAUNDRY,125 FERN STREET,BANGOR,PENOBSCOT,VRAP,1.15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/24/2013,44.8110135,-68.75844932,-68.75844931999995,44.81101350000006
REM01529,WATERVILLE INDUSTRIES,,RIVER ROAD (ROUTE 104),WATERVILLE,KENNEBEC,UNCONTROLLED SITES,25,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/17/2020,44.50286995,-69.67958946,-69.67958945999999,44.50286995000005
REM01534,GILS WRECKER SERVICE,,11 DAVIS STREET,PRESQUE ISLE,AROOSTOOK,VRAP,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2004,46.69090484,-68.01077854,-68.01077853999993,46.69090484000003
REM01542,WATSONS DRY CLEANERS,,59 FRANKLIN STREET,ELLSWORTH,HANCOCK,VRAP,0.57,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/27/2024,44.54090978,-68.42341257,-68.42341256999998,44.54090978000005
REM01546,MAIN STREET JUNKYARD,,686 MAIN STREET/RT 178,BRADLEY,PENOBSCOT,BROWNFIELDS,6.91,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/31/2005,44.88307637,-68.65523637,-68.65523636999995,44.883076370000026
REM01547,PRECISION METALS,,ROUTE 17,ROXBURY,OXFORD,BROWNFIELDS,1.5,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/30/2009,44.621839,-70.579786,-70.57978599999996,44.62183900000008
REM01548,EASTERN FINE PAPER,EASTERN MANUFACTURING FACILITY,517 SOUTH MAIN STREET,BREWER,PENOBSCOT,BROWNFIELDS,41,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/22/2013,44.77164995,-68.78382692,-68.78382691999997,44.77164995000004
REM01551,CADILLAC MOUNTAIN SPORTS,,32 HIGH STREET,ELLSWORTH,HANCOCK,VRAP,1.04,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/5/2005,44.54141375,-68.41785014,-68.41785013999998,44.54141375000006
REM01552,AYERS ISLAND,,ISLAND AVE,ORONO,PENOBSCOT,BROWNFIELDS,60,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/29/2018,44.87351466,-68.67184073,-68.67184072999999,44.87351466000007
REM01552,AYERS ISLAND,,ISLAND AVE,ORONO,PENOBSCOT,VRAP,60,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/29/2018,44.87351466,-68.67184073,-68.67184072999999,44.87351466000007
REM01554,PORTLAND BANGOR WASTE OIL,,MAPLETON ROAD,PRESQUE ISLE,AROOSTOOK,UNCONTROLLED SITES,1.8,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,11/15/2010,46.67680323,-68.05175376,-68.05175375999994,46.676803230000075
REM01235,ARC BANGOR,FORMER HAROLD SLAGER MEMORIAL ARMY RESERVE CENTER,931 UNION STREET,BANGOR,PENOBSCOT,VRAP,5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/31/2005,44.8146765,-68.80438713,-68.80438712999995,44.814676500000076
REM01569,LOG CABIN CRAFTS,,31 MAIN STREET,DIXFIELD,OXFORD,VRAP,0.33,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.5310273,-70.45703634,-70.45703633999995,44.53102730000006
REM01573,FLO-JO CONTRACTING,,RT 27,ROME,KENNEBEC,VRAP,4.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2005,44.598873,-69.930464,-69.93046399999997,44.598873000000026
REM01575,EAST MILLINOCKET BARK PILE,,ROUTE 11/ROUTE 157,EAST MILLINOCKET,PENOBSCOT,VRAP,22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/7/2005,45.62509762,-68.58562311,-68.58562310999997,45.625097620000076
REM00447,STINSON CANNING CO,COMBINES WITH 45 FRONT STREET,101 FRONT STREET,BELFAST,WALDO,VRAP,4.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2013,44.42969799,-69.00950104,-69.00950103999998,44.42969799000008
REM00447,STINSON CANNING CO,COMBINES WITH 45 FRONT STREET,101 FRONT STREET,BELFAST,WALDO,UNCONTROLLED SITES,4.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2013,44.42969799,-69.00950104,-69.00950103999998,44.42969799000008
REM01583,WATERVILLE HOP,,1 KENNEDY MEMORIAL DRIVE,WATERVILLE,KENNEBEC,VRAP,1.83,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/14/2005,44.540601,-69.649978,-69.64997799999998,44.54060100000004
REM01585,BARK PILE E SIDE,,FERGUSON LAKE ROAD,MILLINOCKET,PENOBSCOT,VRAP,52.7,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/13/2005,45.6349628,-68.71550184,-68.71550183999994,45.63496280000004
REM01546,MAIN STREET JUNKYARD,,686 MAIN STREET/RT 178,BRADLEY,PENOBSCOT,VRAP,6.91,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/31/2005,44.88307637,-68.65523637,-68.65523636999995,44.883076370000026
REM01586,CITY DRY CLEANERS,,636 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.23,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/1/2006,46.68561682,-68.01356853,-68.01356852999999,46.685616820000064
REM01589,DISCOVERY HOUSE,,13 BEECH STREET,CALAIS,WASHINGTON,VRAP,0.69,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/14/2005,45.17847301,-67.28821682,-67.28821681999995,45.17847301000006
REM01594,RT. 108 JUNKYARD,,214 RT. 108,RUMFORD,OXFORD,BROWNFIELDS,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/8/2008,44.53283318,-70.51550435,-70.51550434999996,44.53283318000007
REM01594,RT. 108 JUNKYARD,,214 RT. 108,RUMFORD,OXFORD,UNCONTROLLED SITES,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/8/2008,44.53283318,-70.51550435,-70.51550434999996,44.53283318000007
REM01596,IRVING MAINWAY VAN BUREN,,171 MAIN STREET,VAN BUREN,AROOSTOOK,VRAP,1.25,FALSE,REMEDIATION STAGE,ONGOING,11/3/2019,47.15694736,-67.93559258,-67.93559257999993,47.15694736000006
REM01597,IRVING MAINWAY BRIDGEWATER,,733 U.S. HIGHWAY 1,BRIDGEWATER,AROOSTOOK,VRAP,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/25/2005,46.451212,-67.851529,-67.85152899999997,46.451212000000055
REM01598,IRVING MAINWAY FORT FAIRFIELD,,214 MAIN STREET,FORT FAIRFIELD,AROOSTOOK,VRAP,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/11/2009,46.77024681,-67.82534816,-67.82534815999998,46.77024681000006
REM01599,IRVING MAINWAY MADAWASKA,,74 MAIN STREET,MADAWASKA,AROOSTOOK,VRAP,3.25,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),1/14/2025,47.35520585,-68.34425582,-68.34425581999994,47.35520585000006
REM01604,OSRAM SYLVANIA,,200 SYLVAN ROAD,BANGOR,PENOBSCOT,VRAP,39.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/3/2020,44.825399,-68.749218,-68.74921799999998,44.82539900000006
REM01606,ELSCOTT MANUFACTURING,,US ROUTE 1,GOULDSBORO,HANCOCK,VRAP,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/31/2006,44.486053,-68.119553,-68.11955299999994,44.48605300000003
REM01612,BEAVER COVE MARINA,,795 LILY BAY ROAD,BEAVER COVE,PISCATAQUIS,VRAP,9.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/19/2006,45.533811,-69.547198,-69.54719799999998,45.53381100000007
REM01615,NORTHERN PLAZA,,740 CENTRAL STREET,MILLINOCKET,PENOBSCOT,VRAP,7.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/1/2011,45.65614413,-68.68999391,-68.68999390999994,45.65614413000003
REM01618,MORRISON CHEVROLET,,65 WATER STREET,ELLSWORTH,HANCOCK,VRAP,1.85,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.53986853,-68.42471773,-68.42471772999994,44.539868530000035
REM01619,HILLTOP STORE,,231 BELFAST ROAD,KNOX,WALDO,VRAP,0.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/16/2006,44.53252075,-69.27102765,-69.27102764999995,44.53252075000006
REM00464,ROLNICK PROPERTY,JR REDEMPTION REM03151 DUPLICATE,151 SOUTH MAIN STREET,BREWER,PENOBSCOT,BROWNFIELDS,4.24,FALSE,REMEDIATION STAGE,ONGOING,7/22/2023,44.79037179,-68.76936127,-68.76936126999993,44.79037179000005
REM01633,MAIN STREET TEXACO,MPG MAIN STREET,238 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/3/2008,46.67491755,-68.01573692,-68.01573691999994,46.67491755000003
REM01634,PARSONS ST GAS CENTER,MPG PARSONS STREET,86 PARSONS ST,PRESQUE ISLE,AROOSTOOK,VRAP,1.18,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/23/2008,46.68981373,-68.01880201,-68.01880200999994,46.689813730000026
REM01635,NEW BALANCE,,10 DEPOT STREET,NORRIDGEWOCK,SOMERSET,VRAP,7.472,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/1/2007,44.71525089,-69.79565924,-69.79565923999996,44.71525089000005
REM01637,GLEW PROPERTY,,2489 US ROUTE 2,HERMON,PENOBSCOT,VRAP,6.2,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,6/29/2006,44.80919383,-68.90875167,-68.90875166999996,44.80919383000003
REM01638,MAINE LUBRICATION SERVICES,"FENDERSON REALTY, LLC",674 COLDBROOK ROAD,HERMON,PENOBSCOT,VRAP,3.07,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.78238864,-68.87067336,-68.87067335999996,44.78238864000008
REM01639,UNIVERSITY MALL,,6 STILLWATER AVENUE,ORONO,PENOBSCOT,VRAP,13.85,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/25/2007,44.90591116,-68.69108709,-68.69108708999994,44.90591116000007
REM01644,PRESCOTT RESIDENCE,,1445 BANGOR ROAD,ELLSWORTH,HANCOCK,VRAP,28,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.62740459,-68.53625636,-68.53625635999998,44.627404590000026
REM01647,BANGOR RADIATOR,Q.V. REALTY TRUST,240-244 MAIN STREET,BANGOR,PENOBSCOT,VRAP,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),5/11/2012,44.79706741,-68.77326777,-68.77326776999996,44.79706741000007
REM01649,MOOSE RIVER TRUCK STOP,,ROUTE 201,MOOSE RIVER,SOMERSET,VRAP,28.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/4/2013,45.6617079,-70.27094947,-70.27094946999995,45.66170790000007
REM01650,BROADWAY TEXACO,,594 BROADWAY,BANGOR,PENOBSCOT,VRAP,0.83,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/9/2007,44.821305,-68.777718,-68.77771799999994,44.82130500000005
REM01651,KINGFIELD CASH FUELS,,10 DEPOT STREET,RANGELEY,FRANKLIN,VRAP,4.14,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,12/31/2006,44.962894,-70.638498,-70.63849799999997,44.96289400000006
REM01652,MAIN STREET SITES,,532 MAIN STREET/41 DUTTON STREET,BANGOR,PENOBSCOT,VRAP,5.791,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/15/2008,44.78853459,-68.77697771,-68.77697770999998,44.78853459000004
REM01657,GRANVILLE LUMBER,,622 MAIN ROAD,HOLDEN,PENOBSCOT,VRAP,13.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/22/2007,44.75400132,-68.65770124,-68.65770123999994,44.75400132000004
REM01658,COLE HAHN,,224 PARK STREET,LIVERMORE FALLS,ANDROSCOGGIN,VRAP,7.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/8/2007,44.45956727,-70.17469719,-70.17469718999996,44.459567270000036
REM01659,MILLINOCKET BARK PILE (WEST SIDE),,ROUTE 11/ROUTE 157,MILLINOCKET,PENOBSCOT,VRAP,28,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/19/2006,45.63453185,-68.71804431,-68.71804430999998,45.63453185000003
REM01664,GP CHIP MILL HOULTON,,103 B ROAD,HOULTON,AROOSTOOK,VRAP,23.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/21/2006,46.14953535,-67.84942083,-67.84942082999999,46.149535350000065
REM01665,GP CHIP MILL MILFORD,,123 CHAMPION LANE (STUD MILL RD),MILFORD,PENOBSCOT,VRAP,100,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/20/2007,45.01226203,-68.60601129,-68.60601128999997,45.012262030000045
REM01666,GP CHIP MILL MILO,,671 ELM STREET,MILO,PISCATAQUIS,VRAP,100,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/20/2007,45.22626437,-68.93349357,-68.93349356999994,45.22626437000008
REM01667,GP MILL,"FORT JAMES PAPER, DIAMOND INTERNATIONAL",24 PORTLAND ROAD,OLD TOWN,PENOBSCOT,VRAP,289,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/11/2015,44.91714149,-68.63560192,-68.63560191999994,44.91714149000006
REM01668,TIBBETTS OIL,,106 WEST BROADWAY,LINCOLN,PENOBSCOT,VRAP,1.8,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,1/22/2007,45.36232382,-68.51480397,-68.51480396999995,45.36232382000003
REM01673,NISSEN BAKING,,34 ABBOTT STREET,BREWER,PENOBSCOT,VRAP,4.9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/18/2007,44.78106755,-68.77159404,-68.77159403999997,44.781067550000046
REM01674,UNION STREET CITGO,,551 UNION STREET,BANGOR,PENOBSCOT,VRAP,0.36,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2007,44.80748778,-68.79017005,-68.79017004999997,44.80748778000003
REM01678,HATHAWAY PROPERTY,FORMER LOCKWOOD-DUTCHESS MILL COMPLEX,10 WATER STREET,WATERVILLE,KENNEBEC,VRAP,4.19,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/20/2009,44.54605312,-69.62948439,-69.62948438999996,44.54605312000007
REM01679,CMP PROPERTY,FORMER LOCKWOOD-DUTCHESS MILL COMPLEX,"6B, 8 & 12 WATER STREET",WATERVILLE,KENNEBEC,VRAP,3.75,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/20/2009,44.54645895,-69.62932222,-69.62932221999995,44.546458950000044
REM01686,BELLS SERVICE STATION,,144 MILITARY STREET,HOULTON,AROOSTOOK,VRAP,8,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/30/2008,46.12544173,-67.82184294,-67.82184293999995,46.125441730000034
REM01687,MCCAIN FACTORY,I-318-2006,22 GARDNER CREEK ROAD,WASHBURN,AROOSTOOK,BROWNFIELDS,14.04,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/16/2012,46.78034647,-68.15709209,-68.15709208999994,46.78034647000004
REM01687,MCCAIN FACTORY,I-318-2006,22 GARDNER CREEK ROAD,WASHBURN,AROOSTOOK,VRAP,14.04,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/16/2012,46.78034647,-68.15709209,-68.15709208999994,46.78034647000004
REM01688,GAZELLE PRODUCTS,,1 OLD WATERVILLE ROAD,CHINA,KENNEBEC,BROWNFIELDS,1.2,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/30/2007,44.48356179,-69.51616442,-69.51616441999994,44.48356179000007
REM01692,SIPAYIK CORNER STORE,WABANAKI MALL,ROUTE 1 & 190,PERRY,WASHINGTON,BROWNFIELDS,2.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/4/2007,44.97072664,-67.07488471,-67.07488470999994,44.970726640000066
REM01529,WATERVILLE INDUSTRIES,,RIVER ROAD (ROUTE 104),WATERVILLE,KENNEBEC,RCRA,25,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/17/2020,44.50286995,-69.67958946,-69.67958945999999,44.50286995000005
REM01702,RYDER TRUCK RENTAL,,32 HOULTON RD (US RTE 1),PRESQUE ISLE,AROOSTOOK,VRAP,8.6,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,46.65946983,-68.00660788,-68.00660787999993,46.659469830000035
REM01618,MORRISON CHEVROLET,,65 WATER STREET,ELLSWORTH,HANCOCK,BROWNFIELDS,1.85,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.53986853,-68.42471773,-68.42471772999994,44.539868530000035
REM01715,SAUNDERS BROTHERS,"LAFRENIER HOLDINGS I LLC, SAUNDERS AT LOCKE MILLS",256 MAIN STREET,GREENWOOD,OXFORD,VRAP,26.36,FALSE,INVESTIGATION STAGE,ONGOING,12/25/2024,44.40039,-70.705573,-70.70557299999996,44.40039000000007
REM01716,DIAZ CORPORATION,,ROUTE 4,JAY,FRANKLIN,VRAP,66,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),8/10/2008,44.50609124,-70.21632699,-70.21632698999997,44.506091240000046
REM01717,MCPHERSON PROPERTY,,369 STATION ROAD,EASTON,AROOSTOOK,VRAP,1.12,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/7/2007,46.66369103,-67.91001385,-67.91001384999998,46.66369103000005
REM01720,PROPOSED MSAD#46 SCHOOL,,FERN ROAD,DEXTER,PENOBSCOT,VRAP,48,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/9/2010,45.01124442,-69.27291025,-69.27291024999994,45.011244420000025
REM01721,DOC'S PLACE,,50 BANGOR STREET,HOULTON,AROOSTOOK,VRAP,48,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/27/2008,46.12349864,-67.84443689,-67.84443688999994,46.12349864000004
REM01732,JONECO,,WEST KINGFIELD ROAD,KINGFIELD,FRANKLIN,BROWNFIELDS,6.57,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,44.96242,-70.162818,-70.16281799999996,44.962420000000066
REM01733,HALE MILL,,ROUTE 120,MEXICO,OXFORD,BROWNFIELDS,7.2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/8/2007,44.58785138,-70.56431234,-70.56431233999996,44.587851380000075
REM01736,COBBS CUSTOM CHROMING,"COBBS AUTO BODY, INC",37-41 PERKINS STREET,BANGOR,PENOBSCOT,VRAP,0.4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),8/8/2007,44.80033841,-68.79500466,-68.79500465999996,44.80033841000005
REM01615,NORTHERN PLAZA,,740 CENTRAL STREET,MILLINOCKET,PENOBSCOT,OTHER,7.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/1/2011,45.65614413,-68.68999391,-68.68999390999994,45.65614413000003
REM01738,AROOSTOOK MILLING CO. - HILLVIEW,"AROOSTOOK GRAIN COMPANY, 15 HILLVIEW AVE.",15 HILLVIEW AVE,HOULTON,AROOSTOOK,BROWNFIELDS,1.37,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/17/2014,46.1238281,-67.82786593,-67.82786592999997,46.123828100000026
REM01739,AROOSTOOK MILLING CO. - BUFFALO,,16 BUFFALO STREET,HOULTON,AROOSTOOK,BROWNFIELDS,8.83,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/10/2007,46.119092,-67.853673,-67.85367299999996,46.11909200000008
