X,Y,OBJECTID,SITENUMBER,SITENAME,SITEALIAS,STREET_ADDRESS,MCDTOWN,COUNTY,PROGRAM,AREA_ACRES,IC_CONTROLS,STATUS,SUBSTATUS,STATUS_DATE,LATDD,LONGDD
-69.86452285,43.91396948,90,REM00969,BISSON MOVING,,340 NEW MEADOWS ROAD,BATH,SAGADAHOC,VRAP,8.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/01/22 00:00:00+00,43.91396948,-69.86452285
-69.812965,43.9232840000001,91,REM00971,NEW ENGLAND SHIP BUILDING,TEXAS STEAM SHIP,66 BOWERY STREET,BATH,SAGADAHOC,VRAP,3.8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2009/06/10 00:00:00+00,43.923284,-69.812965
-69.814829,43.9061830000001,92,REM00972,SOUTH YARD (BIW),,WASHINGTON STREET,BATH,SAGADAHOC,VRAP,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2005/12/01 00:00:00+00,43.906183,-69.814829
-69.81964293,43.9462289000001,93,REM00973,THORNE HEAD,,UPPER HIGH & WASHINGTON STREET,BATH,SAGADAHOC,VRAP,96,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2000/03/28 00:00:00+00,43.9462289,-69.81964293
-69.00273663,44.4268929400001,94,REM00975,PENOBSCOT POULTRY,,CROSS & FRONT STREETS,BELFAST,WALDO,VRAP,2.73,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2020/04/23 00:00:00+00,44.42689294,-69.00273663
-69.0355111499999,44.4192128600001,95,REM00976,TOURMALINE PROPERTY,"MBNA, HUTCHINS CENTER UMO",80 BELMONT AVENUE (ROUTE 3),BELFAST,WALDO,VRAP,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/11/12 00:00:00+00,44.41921286,-69.03551115
-70.45574017,43.4916103300001,96,REM00979,CHRISTY'S #315,,66 ALFRED STREET,BIDDEFORD,YORK,VRAP,0.25,TRUE,TRANSFERRED TO OTHER DIVISION,OIL,2016/04/29 00:00:00+00,43.49161033,-70.45574017
-70.48308537,43.4657374700001,97,REM00980,FLOTATION TECHNOLOGY,,27 LANDRY STREET,BIDDEFORD,YORK,VRAP,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2003/03/05 00:00:00+00,43.46573747,-70.48308537
-70.45611898,43.49103374,98,REM00981,SAPERIO OIL,,100 ALFRED STREET,BIDDEFORD,YORK,VRAP,1.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/05/17 00:00:00+00,43.49103374,-70.45611898
-70.4704159999999,43.4841680000001,99,REM00982,T.J.'S PIZZA,,366 ELM ST.,BIDDEFORD,YORK,VRAP,0.5,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,1996/04/19 00:00:00+00,43.484168,-70.470416
-68.7669147299999,44.7947404400001,100,REM00984,HARBORSIDE RESTAURANT,,WILSON STREET & SOUTH MAIN STREET,BREWER,PENOBSCOT,VRAP,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/09/18 00:00:00+00,44.79474044,-68.76691473
-69.5004823,43.87983896,101,REM00988,SAMOSET RESTAURANT,,ROUTE 130,BRISTOL,LINCOLN,VRAP,,TRUE,TRANSFERRED TO OTHER DIVISION,OTHER,2020/02/19 00:00:00+00,43.87983896,-69.5004823
-69.954135,43.9209000000001,102,REM00989,BPD RANGE,,WATER STREET (BIKE PATH),BRUNSWICK,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/01/22 00:00:00+00,43.9209,-69.954135
-69.9649559699999,43.9143903,103,REM00990,CHRISTY'S #332,,152 MAINE STREET,BRUNSWICK,CUMBERLAND,VRAP,0.36,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/02/03 00:00:00+00,43.9143903,-69.96495597
-69.98688688,43.9126873100001,104,REM00992,FORMER IRVING SERVICE STATION,,156 PLEASANT STREET,BRUNSWICK,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/12/05 00:00:00+00,43.91268731,-69.98688688
-69.892015,43.9132510000001,105,REM00993,LAWN & LEISURE BUILDING,,329 BATH ROAD,BRUNSWICK,CUMBERLAND,VRAP,5.09,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/01/20 00:00:00+00,43.913251,-69.892015
-68.79724917,44.5766434700001,106,REM00995,BUCKSPORT APARTMENTS,,MIDDLE STREET EXTENSION,BUCKSPORT,HANCOCK,VRAP,12.17,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/08/03 00:00:00+00,44.57664347,-68.79724917
-68.81226857,44.5909249600001,107,REM00996,BUCKSPORT NORTH,SPRAGUE TERMINAL,ROUTE 15,BUCKSPORT,HANCOCK,VRAP,38.3,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2007/03/28 00:00:00+00,44.59092496,-68.81226857
-69.067675,44.199983,108,REM00998,KALLOCH FUEL SERVICE,,54 LIMEROCK STREET,CAMDEN,KNOX,VRAP,1.15,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/01/17 00:00:00+00,44.199983,-69.067675
-69.07020743,44.2093033200001,109,REM00999,KNOWLTON FOUNDRY,MBNA,51 MECHANIC STREET,CAMDEN,KNOX,VRAP,2.25,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2023/11/08 00:00:00+00,44.20930332,-69.07020743
-69.07903894,44.2191840300001,110,REM01000,"MOSS, INC.",,18 MT. BATTIE ROAD,CAMDEN,KNOX,VRAP,1.8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/09/13 00:00:00+00,44.21918403,-69.07903894
-70.2274379999999,43.593695,111,REM01002,POND COVE SHOPPING CENTER,FRESH LOOK,327-329 OCEAN HOUSE ROAD,CAPE ELIZABETH,CUMBERLAND,VRAP,2.49,TRUE,REMEDIATION STAGE,ONGOING,2018/09/13 00:00:00+00,43.593695,-70.227438
-68.010396,46.8321988700001,112,REM01003,"CHADWICK-BAROSS, INC.",,314 MAIN STREET,CARIBOU,AROOSTOOK,VRAP,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2000/10/13 00:00:00+00,46.83219887,-68.010396
-68.0002383199999,46.85473835,113,REM01004,L.B. CARTER BULK PLANT,,RIVER ROAD,CARIBOU,AROOSTOOK,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/12/09 00:00:00+00,46.85473835,-68.00023832
-68.0038069999999,46.868478,114,REM01006,PAUL BATES' SUBARU,,109 BENNETT ROAD,CARIBOU,AROOSTOOK,VRAP,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/09/06 00:00:00+00,46.868478,-68.003807
-69.06195766,44.7790506900001,115,REM01007,DUNTON FARM,,COOK ROAD,CARMEL,PENOBSCOT,VRAP,19,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/06/13 00:00:00+00,44.77905069,-69.06195766
-70.5220351999999,44.00345472,116,REM01009,STONE PROPERTY,,ROUTE 121 LEACH HILL ROAD,CASCO,CUMBERLAND,VRAP,1.11,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/08/06 00:00:00+00,44.00345472,-70.5220352
-69.488154,44.6904960000001,117,REM01011,ROGERS BROTHERS FARMS,,MUTTON LANE ROAD,CLINTON,KENNEBEC,VRAP,23.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/06/13 00:00:00+00,44.690496,-69.488154
-69.429901,45.375659,118,REM01017,BODFISH-ELLIOTSVILLE PLANTATION,,ELLIOTSVILLE ROAD,ELLIOTTSVILLE TWP,PISCATAQUIS,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1998/03/03 00:00:00+00,45.375659,-69.429901
-69.599307,44.583853,119,REM01022,FAIRFIELD PUFFIN STOP,,95 MAIN STREET,FAIRFIELD,SOMERSET,VRAP,0.53,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/03/02 00:00:00+00,44.583853,-69.599307
-70.233209,43.7231390000001,120,REM01023,BILL DODGE OLDS,FALMOUTH VILLAGE CENTER,240 U.S. ROUTE 1,FALMOUTH,CUMBERLAND,VRAP,1.9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/03/13 00:00:00+00,43.723139,-70.233209
-70.232828,43.718015,121,REM01024,DAVIS MOTEL,ACCENT CLEANERS,209-211 US ROUTE 1,FALMOUTH,CUMBERLAND,VRAP,2.76,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2022/02/10 00:00:00+00,43.718015,-70.232828
-70.15357097,44.6389869700001,122,REM01025,C & R REALTY TRUST,,ROUTES 2 & 4 (WILTON ROAD),FARMINGTON,FRANKLIN,VRAP,5.88,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2000/03/16 00:00:00+00,44.63898697,-70.15357097
-67.8532215399999,46.76073962,123,REM01030,NUTRITE CORP,,52 MCSHEA SIDING,FORT FAIRFIELD,AROOSTOOK,VRAP,0.56,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/02/01 00:00:00+00,46.76073962,-67.85322154
-68.59081543,47.25739615,124,REM01031,SOUCY'S ECONOMAT,,67 EAST MAIN STREET,FORT KENT,AROOSTOOK,VRAP,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/07/07 00:00:00+00,47.25739615,-68.59081543
-69.3347846899999,43.9832523800001,125,REM01034,WALLACE'S MARKET,,MAIN STREET,FRIENDSHIP,KNOX,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/10/01 00:00:00+00,43.98325238,-69.33478469
-70.9605589999999,44.0111860000001,126,REM01035,CARTECH CORP.,CARPENTER TECHNOLOGY CORPORATION,ROUTE 113,FRYEBURG,OXFORD,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/05/03 00:00:00+00,44.011186,-70.960559
-70.4458961,43.74541114,127,REM01038,H-PIT EXPANSION,,30 GAMBO ROAD,GORHAM,CUMBERLAND,VRAP,25,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/11/07 00:00:00+00,43.74541114,-70.4458961
-70.39492225,43.68337911,128,REM01040,MADJERAC PROPERTY,,45 HUTCHERSON DRIVE,GORHAM,CUMBERLAND,VRAP,2.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/02/21 00:00:00+00,43.68337911,-70.39492225
-70.343296,43.8972240000001,129,REM01041,NICHOLS MOTOR,,97 SHAKER ROAD,GRAY,CUMBERLAND,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/05/01 00:00:00+00,43.897224,-70.343296
-67.84186262,46.1251239000001,130,REM01046,41 BANGOR STREET,,41 BANGOR STREET,HOULTON,AROOSTOOK,VRAP,0.88,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/03/22 00:00:00+00,46.1251239,-67.84186262
-67.826836,46.1233800000001,131,REM01048,NUTRITE,,ROUTE 2A,HOULTON,AROOSTOOK,VRAP,31,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/02/03 00:00:00+00,46.12338,-67.826836
-68.89520261,44.3665931900001,132,REM01051,MDOT SURPLUS PROPERTY,,POND ROAD,ISLESBORO,WALDO,VRAP,2.7,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/06/14 00:00:00+00,44.36659319,-68.89520261
-70.2515989999999,45.6236710000001,133,REM01054,JACKMAN STATION RAILYARD,,MAIN STREET (ROUTE 201),JACKMAN,SOMERSET,VRAP,3.9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/05/03 00:00:00+00,45.623671,-70.251599
-70.5337924,43.3932223200001,134,REM01055,MARINER FORD,,36 PORTLAND ROAD,KENNEBUNK,YORK,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/01/08 00:00:00+00,43.39322232,-70.5337924
-70.7551569999999,43.0821290000001,135,REM01057,BADGERS ISLAND MARINA,,27 BADGERS ISLAND WEST,KITTERY,YORK,VRAP,0.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/05/23 00:00:00+00,43.082129,-70.755157
-70.7405689999999,43.088877,136,REM01058,BEST AUTOMOTIVE,MAINE MEAT,5 WHIPPLE ROAD,KITTERY,YORK,VRAP,0.65,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2024/02/02 00:00:00+00,43.088877,-70.740569
-70.749608,43.0870140000001,137,REM01062,SPARKLE SPOT,,ROUTE 1,KITTERY,YORK,VRAP,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/01/11 00:00:00+00,43.087014,-70.749608
-70.220288,44.095104,138,REM01063,60 LINCOLN STREET,,60 LINCOLN STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/06/16 00:00:00+00,44.095104,-70.220288
-70.218316,44.094589,139,REM01064,BATES MILL,,CANAL STREET,LEWISTON,ANDROSCOGGIN,VRAP,10,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2003/12/01 00:00:00+00,44.094589,-70.218316
-70.19882017,44.0936863800001,140,REM01065,BERUBE'S AUTO CARE,,147-149 EAST AVENUE,LEWISTON,ANDROSCOGGIN,VRAP,0.51,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2019/10/04 00:00:00+00,44.09368638,-70.19882017
-70.2120803399999,44.10838548,141,REM01066,LEW B. GAS,,47 RIVERSIDE STREET,LEWISTON,ANDROSCOGGIN,VRAP,3.86,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2006/11/16 00:00:00+00,44.10838548,-70.21208034
-70.19650403,44.1007651900001,142,REM01067,MEDICINE SHOPPE,,373 SABATTUS STREET,LEWISTON,ANDROSCOGGIN,VRAP,0.3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/06/16 00:00:00+00,44.10076519,-70.19650403
-70.2162771599999,44.10476549,143,REM01068,"MODERN WOODCRAFTS, INC.",,55 HOLLAND STREET,LEWISTON,ANDROSCOGGIN,VRAP,4.06,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/08/08 00:00:00+00,44.10476549,-70.21627716
-68.50486596,45.36206013,144,REM01072,RITE AID LINCOLN,DL & L CORP,2 WEST BROADWAY,LINCOLN,PENOBSCOT,VRAP,7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/10/09 00:00:00+00,45.36206013,-68.50486596
-70.1073471299999,44.03468725,145,REM01073,"R.H. FOSTER, INC.",,195 LISBON ROAD,LISBON,ANDROSCOGGIN,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2003/03/18 00:00:00+00,44.03468725,-70.10734713
-67.4684329999999,44.701288,146,REM01077,RIER MOTORS,,DUBLIN STREET & ROQUES BLUFF ROAD,MACHIAS,WASHINGTON,VRAP,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/04/03 00:00:00+00,44.701288,-67.468433
-70.36407543,44.1018592200001,147,REM01079,NEW ENGLAND PUBLIC WAREHOUSE,,309 LEWISTON STREET,MECHANIC FALLS,ANDROSCOGGIN,VRAP,16.57,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2003/12/05 00:00:00+00,44.10185922,-70.36407543
-68.6418623499999,44.94014336,148,REM01080,CHRISTY'S #354,,14 MAIN STREET,MILFORD,PENOBSCOT,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2007/02/01 00:00:00+00,44.94014336,-68.64186235
-70.25712306,43.9017646,149,REM01084,PINELAND CENTER,,ROUTE 231,NEW GLOUCESTER,CUMBERLAND,VRAP,300,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2012/01/09 00:00:00+00,43.9017646,-70.25712306
-69.25716013,44.8206191800001,150,REM01086,BRADSTREET PROPERTY,,RIDGE ROAD,NEWPORT,PENOBSCOT,VRAP,77,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/06/13 00:00:00+00,44.82061918,-69.25716013
-69.275614,44.8349700000001,151,REM01087,NEWPORT RENTAL,,139 MAIN STREET,NEWPORT,PENOBSCOT,VRAP,0.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/05/28 00:00:00+00,44.83497,-69.275614
-70.378315,43.5158890000001,152,REM01089,5 SACO AVENUE,,15 SACO AVENUE,OLD ORCHARD BEACH,YORK,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/01/28 00:00:00+00,43.515889,-70.378315
-70.40801228,43.50768592,153,REM01090,CHRISTY'S #317,,219 SACO AVENUE,OLD ORCHARD BEACH,YORK,VRAP,0.64,TRUE,TRANSFERRED TO OTHER DIVISION,OIL,2016/04/27 00:00:00+00,43.50768592,-70.40801228
-69.8375470299999,43.72581325,154,REM01096,WYMAN'S STORE,,ROUTE 216,PHIPPSBURG,SAGADAHOC,VRAP,4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2002/11/13 00:00:00+00,43.72581325,-69.83754703
-70.24824419,43.65950144,155,REM01099,1 INDIA STREET,,1 INDIA STREET,PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2015/07/16 00:00:00+00,43.65950144,-70.24824419
-70.3265689999999,43.682848,156,REM01100,191 RIVERSIDE STREET,,191 RIVERSIDE STREET,PORTLAND,CUMBERLAND,VRAP,6.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/04/06 00:00:00+00,43.682848,-70.326569
-70.30713717,43.7095986200001,157,REM01101,ABF FREIGHT SYSTEMS,ABF SITE,328-372 RIVERSIDE INDUSTRIAL PARK,PORTLAND,CUMBERLAND,VRAP,4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/06/16 00:00:00+00,43.70959862,-70.30713717
-70.2588234799999,43.66045611,158,REM01102,BAYSIDE HOUSING(STONE STREET),,STONE STREET,PORTLAND,CUMBERLAND,VRAP,1,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/01/20 00:00:00+00,43.66045611,-70.25882348
-70.2537901699999,43.6555321800001,159,REM01103,CARR BROS. SITE,,211-215 COMMERCIAL STREET,PORTLAND,CUMBERLAND,VRAP,0.11,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/08/11 00:00:00+00,43.65553218,-70.25379017
-70.25776045,43.6555362,160,REM01104,CENTER STREET PARKING LOT,,45-71 CENTER ST.,PORTLAND,CUMBERLAND,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1996/02/29 00:00:00+00,43.6555362,-70.25776045
-70.26845235,43.6528213300001,161,REM01105,CHRISTY'S #301,,704 CONGRESS STREET,PORTLAND,CUMBERLAND,VRAP,0.31,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/02/03 00:00:00+00,43.65282133,-70.26845235
-70.2844269999999,43.6630970000001,162,REM01106,CHRISTY'S #310,,170 BRIGHTON AVENUE,PORTLAND,CUMBERLAND,VRAP,0.31,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1998/10/23 00:00:00+00,43.663097,-70.284427
-70.3211039999999,43.701132,163,REM01107,CHRISTY'S-FOREST AVENUE,,1917 FOREST AVENUE,PORTLAND,CUMBERLAND,VRAP,0.49,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1950/01/01 00:00:00+00,43.701132,-70.321104
-70.26413697,43.6437630500001,164,REM01108,CLAY DOCKS(PTC),,COMMERCIAL STREET,PORTLAND,CUMBERLAND,VRAP,5.74,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2019/10/04 00:00:00+00,43.64376305,-70.26413697
-70.27747334,43.6431645100001,165,REM01109,"COACHWORKS, INC.",,DANFORTH/COMMERCIAL STREETS,PORTLAND,CUMBERLAND,VRAP,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/03/02 00:00:00+00,43.64316451,-70.27747334
-70.328049,43.6771400000001,166,REM01111,ECONOLODGE,MOTEL 6,1 RIVERSIDE STREET,PORTLAND,CUMBERLAND,VRAP,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/06/29 00:00:00+00,43.67714,-70.328049
-70.25094696,43.6635633400001,167,REM01112,"FAMILY WORKSHOP, INC.",,207-217 CONGRESS ST.,PORTLAND,CUMBERLAND,VRAP,0.062,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,1995/12/02 00:00:00+00,43.66356334,-70.25094696
-70.297342,43.687533,168,REM01113,FORMER HOLDEN COMPANY,,75 BISHOP STREET,PORTLAND,CUMBERLAND,VRAP,1.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1994/08/12 00:00:00+00,43.687533,-70.297342
-70.28258605,43.65617882,169,REM01114,H.P. HOOD FACILITY,,349 PARK AVENUE,PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1995/09/05 00:00:00+00,43.65617882,-70.28258605
-70.2565102,43.6671792700001,170,REM01115,HARCON CORPORATION,,110 ANDERSON ST.,PORTLAND,CUMBERLAND,VRAP,2.65,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2008/06/25 00:00:00+00,43.66717927,-70.2565102
-70.2834772699999,43.64868082,171,REM01116,I-295 CONNECTOR,,I-295 CONNECTOR,PORTLAND,CUMBERLAND,VRAP,10.18,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2005/12/15 00:00:00+00,43.64868082,-70.28347727
-70.26651027,43.65299057,172,REM01119,LONGFELLOW SQUARE BUILDING,,181-183 STATE STREET,PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1998/06/17 00:00:00+00,43.65299057,-70.26651027
-70.3287769999999,43.676721,173,REM01122,MOBIL (BRIGHTON AVE.),,1200 BRIGHTON AVENUE,PORTLAND,CUMBERLAND,VRAP,0.43,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2004/02/06 00:00:00+00,43.676721,-70.328777
-70.278813,43.6485510000001,174,REM01123,MOODY PROPERTY,,108 ST. JOHN STREET,PORTLAND,CUMBERLAND,VRAP,0.38,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/04/29 00:00:00+00,43.648551,-70.278813
-70.2560294799999,43.6513649,175,REM01378,NAVAL RESERVE CENTER,,COMMERCIAL STREET,PORTLAND,CUMBERLAND,FEDERAL FACILITIES,3.49,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2011/10/13 00:00:00+00,43.6513649,-70.25602948
-70.2560294799999,43.6513649,176,REM01378,NAVAL RESERVE CENTER,,COMMERCIAL STREET,PORTLAND,CUMBERLAND,VRAP,3.49,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2011/10/13 00:00:00+00,43.6513649,-70.25602948
-70.26564294,43.6443680900001,177,REM01129,PORTLAND TERMINAL CO.,,COMMERCIAL STREET,PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/11/21 00:00:00+00,43.64436809,-70.26564294
-70.270474,43.656344,178,REM01130,PROP HOUSING,,GRANT & MELLEN STREETS,PORTLAND,CUMBERLAND,VRAP,0.327,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2021/01/28 00:00:00+00,43.656344,-70.270474
-70.3172269999999,43.673454,179,REM01133,SAMPSON'S,,930 BRIGHTON AVENUE,PORTLAND,CUMBERLAND,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1999/06/21 00:00:00+00,43.673454,-70.317227
-70.2576309999999,43.6707740000001,180,REM01136,U-HAUL MOVING CENTER,,411 MARGINAL WAY,PORTLAND,CUMBERLAND,VRAP,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/06/25 00:00:00+00,43.670774,-70.257631
-70.30486138,43.7094855300001,181,REM01140,XPEDX,,1 RICE STREET,PORTLAND,CUMBERLAND,VRAP,4.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2001/06/04 00:00:00+00,43.70948553,-70.30486138
-68.01446752,46.6794308500001,182,REM01144,FORMER SEARS,,320 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,2.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1997/04/11 00:00:00+00,46.67943085,-68.01446752
